suite	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	n_total	n_ok	n_fail	wall_ms_q25	wall_ms_median	wall_ms_q75	throughput_tx_s_q25	throughput_tx_s_median	throughput_tx_s_q75	sum_build_ms_q25	sum_build_ms_median	sum_build_ms_q75	sum_pack_ms_q25	sum_pack_ms_median	sum_pack_ms_q75	sum_submit_ack_ms_q25	sum_submit_ack_ms_median	sum_submit_ack_ms_q75	sum_inproc_ms_q25	sum_inproc_ms_median	sum_inproc_ms_q75	bench_oneway_ms_q25	bench_oneway_ms_median	bench_oneway_ms_q75	submitted_q25	submitted_median	submitted_q75	batches_q25	batches_median	batches_q75	host	nproc
standard	512	12	8	zmq	NA	0	1	3	3	0	35.388061	39.011963	49.364991	10848.903137	13124.179407	14621.487425	293.568359	300.044922	335.757690	0.206909	0.213623	0.229492	35.171631	51.391602	82.482422	0.000000	0.000000	0.000000	0.184640	0.235348	2.426905	512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	2	128	inproc	0	NA	NA	3	3	0	128.107544	130.640137	132.177491	3874.103462	3919.163075	3998.204668	252.581543	258.542969	262.285644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	2	128	zmq	NA	0	0	3	3	0	82.673096	82.883057	88.151489	5829.004036	6177.378354	6193.106693	159.361450	160.876221	169.370850	0.103638	0.119141	0.136108	3.752441	3.838867	3.921386	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	2	128	zmq	NA	0	1	3	3	0	170.521484	249.249023	296.209594	1773.070862	2054.170536	3815.940231	223.696777	268.108154	354.544800	0.128784	0.171631	0.171753	85.385010	166.993896	177.236206	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	2	16	inproc	0	NA	NA	3	3	0	169.193970	171.520020	175.153931	2924.401846	2985.074287	3026.684630	336.403199	340.048340	345.680054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008057	0.008057	0.008545				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	2	16	zmq	NA	0	0	3	3	0	113.900634	123.516113	145.320068	3604.400613	4145.208155	4527.411734	203.060181	217.008057	261.375367	0.272339	0.315674	0.316894	21.004394	24.717041	25.355469	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	2	16	zmq	NA	0	1	3	3	0	146.571900	160.508789	621.420899	1831.454332	3189.856474	3525.037041	265.960327	291.673828	513.227051	0.261109	0.290283	0.446777	22.900634	26.278076	721.181762	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	2	32	inproc	0	NA	NA	3	3	0	133.370484	139.886963	194.584961	2856.994473	3660.098049	3848.116977	263.684082	274.743164	385.026489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002563	0.002930	0.003907				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	2	32	zmq	NA	0	0	3	3	0	86.987915	88.185059	94.989502	5417.870457	5805.972215	5886.990046	158.714721	159.429443	174.399902	0.127442	0.136719	0.138428	12.435668	12.544189	12.676270	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	2	32	zmq	NA	0	1	3	3	0	162.041626	241.155029	241.208618	2122.643996	2123.115580	4148.564744	156.102539	159.582275	170.553955	0.127686	0.146484	0.146607	155.522217	299.312988	308.383057	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	2	64	inproc	0	NA	NA	3	3	0	110.244995	112.970947	118.895508	4317.021591	4532.138682	4647.042915	214.309326	220.499512	233.288941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	2	64	zmq	NA	0	0	3	3	0	81.143433	81.705078	86.900025	5912.959383	6266.440370	6310.116717	151.349731	153.039551	163.519775	0.096558	0.107178	0.113892	7.210938	7.661621	7.665650	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	2	64	zmq	NA	0	1	3	3	0	114.310913	129.815918	294.194947	2530.275537	3944.046370	4562.961365	217.428223	247.167236	306.290527	0.122925	0.132080	0.166870	6.816650	7.273193	262.724609	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	2	8	inproc	0	NA	NA	3	3	0	104.830078	106.458984	121.281005	4285.610004	4809.363935	4885.273955	208.559449	211.477295	240.860474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004883	0.004883	0.005494				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	2	8	zmq	NA	0	0	3	3	0	105.720582	115.487061	124.638550	4130.144441	4433.397106	4884.640786	169.266968	189.021240	204.622803	0.213379	0.241699	0.249755	40.424683	40.486816	43.290283	0.000000	0.000000	0.000000	0.306461	0.343879	0.375262	512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	2	8	zmq	NA	0	1	3	3	0	155.706055	217.895020	219.907471	2328.446963	2349.755406	3912.345266	266.072754	374.337158	382.652832	0.308350	0.427979	0.461304	33.074951	38.039551	46.828125	0.000000	0.000000	0.000000	0.275135	0.289215	0.362058	512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	4	128	inproc	0	NA	NA	3	3	0	56.618042	57.166016	58.222046	8796.813793	8956.370221	9043.900964	193.328003	198.227783	200.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	4	128	zmq	NA	0	0	3	3	0	61.534546	66.868164	480.735107	4114.589480	7656.857447	8383.513672	205.870239	220.584473	266.202759	0.116699	0.117432	0.131226	3.157837	3.202881	1551.084961	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	4	128	zmq	NA	0	1	3	3	0	69.685058	73.790039	261.814453	4038.395613	6938.605895	7372.927453	240.531616	245.863770	363.076294	0.142700	0.146240	0.277832	3.471924	3.677002	492.950317	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	4	16	inproc	0	NA	NA	3	3	0	58.529541	59.601074	66.045532	7826.746662	8590.449194	8750.652304	219.361450	229.539551	255.729492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	0.002930	0.003418				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	4	16	zmq	NA	0	0	3	3	0	62.848022	64.748047	167.835449	4898.705663	7907.574432	8154.089248	213.530274	219.789307	260.290649	0.190552	0.197266	0.235596	20.134155	21.559570	372.295410	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	4	16	zmq	NA	0	1	3	3	0	85.312988	100.741943	318.616943	3018.320122	5082.292270	6204.357719	297.413452	359.007568	406.938110	0.283691	0.333740	0.371582	23.837525	25.895752	838.325195	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	4	32	inproc	0	NA	NA	3	3	0	77.486572	79.157959	85.728394	6007.639607	6468.079857	6610.672171	285.931640	289.194580	314.551025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001953				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	4	32	zmq	NA	0	0	3	3	0	58.388550	62.100098	129.638550	5420.702627	8244.753540	8804.418412	175.702759	181.784912	197.770508	0.145630	0.156982	0.174926	11.223755	11.553955	302.559814	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	4	32	zmq	NA	0	1	3	3	0	185.122071	315.510010	321.086060	1595.069119	1622.769434	5488.539464	217.028320	243.101318	423.272461	0.172729	0.203369	0.269531	206.815064	403.680420	697.063355	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	4	64	inproc	0	NA	NA	3	3	0	76.524048	83.745117	87.970947	5833.564362	6113.789283	6750.819570	273.431031	297.302979	311.967408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.000977				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	4	64	zmq	NA	0	0	3	3	0	57.657105	62.981201	130.755127	5354.188761	8129.409895	8956.455120	194.895142	196.820557	207.043213	0.104004	0.108154	0.115478	5.838257	5.952393	273.771363	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	4	64	zmq	NA	0	1	3	3	0	56.165527	59.278076	194.213012	5096.394427	8637.257365	9143.993953	186.524658	188.619141	194.210450	0.107910	0.114014	0.115479	6.236206	6.679199	493.871582	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	4	8	inproc	0	NA	NA	3	3	0	77.605469	77.733887	78.511474	6521.979500	6586.574036	6597.491262	298.943603	299.915039	305.454101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007446	0.008789	0.009399				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	4	8	zmq	NA	0	0	3	3	0	56.373535	56.791992	57.809448	8859.428084	9015.355515	9082.776365	188.994751	189.283447	192.792602	0.188232	0.188721	0.192627	30.753540	31.221191	32.025146	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	4	8	zmq	NA	0	1	3	3	0	123.533935	189.223877	251.609497	2168.194107	2705.789609	5778.591954	168.258301	178.900635	185.338257	0.187988	0.195068	0.198242	297.696656	563.225098	806.514404	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	8	128	inproc	0	NA	NA	3	3	0	91.201049	93.995117	98.023071	5232.094752	5447.091459	5619.244609	340.800415	345.619629	346.055908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001099				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	8	128	zmq	NA	0	0	3	3	0	131.074951	191.629883	360.553467	1819.404487	2671.817112	4966.083387	257.739868	262.382812	313.458496	0.159546	0.173096	0.204101	113.873413	224.199707	882.932251	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	8	128	zmq	NA	0	1	3	3	0	118.797973	183.000000	305.065552	1998.254700	2797.814208	6087.899838	210.281006	229.989014	290.051880	0.140502	0.144775	0.197998	60.352051	117.513916	622.277832	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	8	16	inproc	0	NA	NA	3	3	0	45.080933	47.187988	49.015503	10460.215762	10850.218851	11382.216816	328.696167	351.055176	361.881958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004516	0.005127	0.007202				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	8	16	zmq	NA	0	0	3	3	0	36.432006	37.806152	314.133545	7204.944246	13542.769318	14073.598494	242.921265	244.365234	245.932617	0.162475	0.168945	0.179443	14.901245	15.067871	2006.547974	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	8	16	zmq	NA	0	1	3	3	0	42.422973	46.067871	235.322387	6159.971433	11114.036482	12158.686639	264.710572	266.731934	276.707276	0.189575	0.191650	0.227294	17.937378	19.222412	1364.826050	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	8	32	inproc	0	NA	NA	3	3	0	37.343505	38.945068	47.348511	11165.128552	13146.722334	13735.814463	269.946899	276.543945	320.360839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001465	0.001953	0.003540				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	8	32	zmq	NA	0	0	3	3	0	43.577514	46.757080	50.256958	10237.291691	10950.213297	11812.061988	268.740478	293.357178	323.406983	0.189087	0.192627	0.221802	8.257935	8.626953	11.650146	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	8	32	zmq	NA	0	1	3	3	0	39.062500	43.766113	120.685058	7144.794571	11698.548526	13300.039537	265.151734	304.246094	311.934449	0.159913	0.181641	0.209839	7.773072	7.891846	512.987305	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	8	64	inproc	0	NA	NA	3	3	0	72.854980	73.676025	74.228027	6898.045587	6949.343389	7028.552210	499.227295	522.623779	524.396972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	8	64	zmq	NA	0	0	3	3	0	55.387451	66.962891	92.299927	5999.199730	7646.025959	9666.159412	353.613037	433.813965	523.352295	0.276855	0.389404	0.389404	5.940063	5.990479	14.666138	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	8	64	zmq	NA	0	1	3	3	0	47.865967	59.319092	60.977539	8402.749956	8631.285215	11346.129308	295.561645	367.239746	375.787598	0.235107	0.241699	0.257812	5.627930	6.174805	6.433838	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	8	8	inproc	0	NA	NA	3	3	0	56.426513	62.609131	64.881592	7900.990778	8177.720933	9184.006702	418.271851	458.692871	474.790772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009888	0.010010	0.014283				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	8	8	zmq	NA	0	0	3	3	0	38.326049	39.528076	516.324463	6734.182558	12952.818593	13372.213585	242.791992	244.575195	267.714966	0.232666	0.275146	0.275879	30.318115	32.159912	3622.183350	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	8	8	zmq	NA	0	1	3	3	0	39.423096	40.302002	409.719483	6680.610450	12704.083549	12993.769195	229.737182	245.903564	252.215332	0.201660	0.206299	0.213257	29.578369	29.704590	2826.893921	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	768	1	128	inproc	0	NA	NA	3	3	0	272.142578	272.410156	273.968017	2803.337558	2819.278145	2822.052865	272.108520	272.376953	273.934692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001465	0.001953	0.002442				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	1	128	zmq	NA	0	0	3	3	0	223.133545	225.401123	227.732544	3372.730515	3407.258977	3442.240491	218.478027	220.864258	223.127198	0.109253	0.113525	0.155761	4.455445	4.528809	4.531372	0.000000	0.000000	0.000000	0.291543	0.307654	0.309383	768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	1	128	zmq	NA	0	1	3	3	0	240.001587	248.714111	273.459594	2831.645777	3087.882694	3204.201438	234.835572	243.994873	268.662109	0.125855	0.130859	0.131470	4.627808	4.706787	5.078491	0.000000	0.000000	0.000000	0.375588	0.408128	0.422328	768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	1	16	inproc	0	NA	NA	3	3	0	220.419556	223.723145	225.060669	3412.533737	3432.814256	3485.047204	220.171509	223.283691	224.806397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006835	0.007812	0.185791				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	1	16	zmq	NA	0	0	3	3	0	240.832519	240.996094	242.386597	3168.596310	3186.773645	3188.939583	208.240844	208.955078	211.503418	0.251709	0.256836	0.258178	30.521484	31.680908	32.226562	0.000000	0.000000	0.000000	0.312130	0.325163	0.326613	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	1	16	zmq	NA	0	1	3	3	0	236.031494	236.937988	239.423584	3208.049805	3241.354439	3253.851063	208.671753	210.267090	212.359741	0.251587	0.254883	0.257691	26.689208	27.056396	27.378906	0.000000	0.000000	0.000000	0.330485	0.333168	0.334724	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	1	32	inproc	0	NA	NA	3	3	0	222.915894	225.836914	248.874390	3112.564345	3400.684087	3445.837266	222.846558	225.776123	248.803711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002930	0.004883	0.005982				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	1	32	zmq	NA	0	0	3	3	0	229.693970	234.575928	345.136475	2479.661769	3273.993233	3345.090402	211.966797	217.804199	328.140380	0.206543	0.226318	0.277954	16.558594	16.770264	17.594849	0.000000	0.000000	0.000000	0.262563	0.269627	5.867481	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	1	32	zmq	NA	0	1	3	3	0	256.508911	277.023926	291.708496	2639.453927	2772.323718	3013.322586	240.540894	260.426270	274.782349	0.207398	0.234863	0.237061	15.677612	16.276611	16.593139	0.000000	0.000000	0.000000	0.308213	0.317156	0.329473	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	1	64	inproc	0	NA	NA	3	3	0	262.163086	265.219971	280.028442	2750.269705	2895.709542	2929.872562	262.120972	265.177979	279.983643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002930	0.003906	0.004028				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	1	64	zmq	NA	0	0	3	3	0	243.980957	256.052979	269.712037	2854.803162	2999.379286	3155.511999	236.771240	248.182617	261.235474	0.158447	0.158936	0.164185	6.995972	7.657227	8.257324	0.000000	0.000000	0.000000	0.359094	0.393795	0.407794	768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	1	64	zmq	NA	0	1	3	3	0	283.554443	300.562988	302.557983	2538.466788	2555.204832	2718.254860	274.103272	290.708252	292.936280	0.177490	0.177734	0.230468	8.978638	9.151123	9.330566	0.000000	0.000000	0.000000	0.255819	0.258154	0.362098	768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	1	8	inproc	0	NA	NA	3	3	0	353.801636	398.845215	486.388183	1631.849306	1925.559017	2206.471752	353.628906	398.618408	486.110229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017579	0.018311	0.031372				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	1	8	zmq	NA	0	0	3	3	0	259.673095	265.669189	268.054077	2865.320333	2890.813201	2959.142560	210.004883	213.944336	215.418824	0.325806	0.338135	0.338501	46.166381	56.019531	57.540039	0.000000	0.000000	0.000000	0.272875	0.321625	0.328341	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	1	8	zmq	NA	0	1	3	3	0	256.339356	260.440918	261.985962	2931.556738	2948.845389	2996.795673	210.018310	216.466309	216.841919	0.278809	0.306152	0.312378	39.089355	42.847900	51.175293	0.000000	0.000000	0.000000	0.244069	0.251474	0.296476	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	12	128	inproc	0	NA	NA	3	3	0	153.954956	161.895996	163.478516	4698.305288	4743.786249	5001.779442	770.927124	799.814453	809.466674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.002930	0.003540				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	12	128	zmq	NA	0	0	3	3	0	204.073364	209.059814	408.891357	2467.623800	3673.589791	3765.600723	815.163086	857.030029	1360.889892	0.556519	0.645996	0.713989	5.980590	6.267822	547.193481	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	12	128	zmq	NA	0	1	3	3	0	117.344605	140.342041	149.228027	5164.799499	5472.344527	6806.246737	531.442994	606.386475	609.148804	0.332519	0.368896	0.372070	4.677856	5.482178	6.083984	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	12	16	inproc	0	NA	NA	3	3	0	165.493042	182.967041	187.024414	4108.349326	4197.477293	4692.999441	1492.632812	1620.316895	1673.588379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017456	0.021973	0.022095				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	12	16	zmq	NA	0	0	3	3	0	144.167481	145.349854	162.658936	4775.613979	5283.803055	5327.495901	1182.746216	1257.699707	1376.703369	0.553467	0.564209	0.573242	129.669189	165.283203	173.056518	0.000000	0.000000	0.000000	1.065897	1.745489	5.057522	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	12	16	zmq	NA	0	1	3	3	0	160.687012	206.504883	810.569458	2130.968493	3719.040390	5202.454580	1167.000366	1343.633301	1540.253785	0.583497	0.657227	0.668091	158.699707	260.455811	7387.291504	0.000000	0.000000	0.000000	0.401207	0.401207	0.401207	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	12	32	inproc	0	NA	NA	3	3	0	151.245483	153.838135	160.551025	4791.903215	4992.260217	5079.330138	1233.720826	1264.929932	1352.184449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009399	0.010986	0.011841				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	12	32	zmq	NA	0	0	3	3	0	133.525512	152.086914	162.724975	4739.877094	5049.744120	5865.044880	973.493897	1074.092041	1188.590698	0.551758	0.596191	0.621826	42.643921	53.736328	106.455567	0.000000	0.000000	0.000000	0.584975	0.603361	0.621747	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	12	32	zmq	NA	0	1	3	3	0	92.270020	127.611084	310.646118	3786.972978	6018.285999	9754.392398	723.794556	987.776123	1119.206299	0.383057	0.463867	0.523193	71.054199	108.156494	1970.103149	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	12	64	inproc	0	NA	NA	3	3	0	146.788940	155.178955	162.070435	4747.263878	4949.124703	5249.150361	1141.759765	1176.410400	1255.860962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	0.003906	0.004882				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	12	64	zmq	NA	0	0	3	3	0	95.940551	130.436035	242.336425	4027.992312	5887.943459	9193.456192	769.271851	1008.930420	1090.586670	0.452881	0.509766	0.588135	14.780273	22.965820	855.950195	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	12	64	zmq	NA	0	1	3	3	0	106.844482	153.906982	178.664551	4382.713830	4990.027014	8918.353524	690.432983	868.461426	1046.138550	0.444702	0.555908	0.565796	15.897828	26.718018	378.009400	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	12	8	inproc	0	NA	NA	3	3	0	95.160400	97.774902	100.686035	7634.053256	7854.776447	8076.680699	901.648803	904.972656	934.109009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014526	0.015137	0.016358				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	12	8	zmq	NA	0	0	3	3	0	60.855469	67.302979	80.840454	9774.290302	11411.084872	12763.333376	538.453247	594.751709	662.982422	0.387573	0.417480	0.430053	52.815674	64.377686	136.935303	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	12	8	zmq	NA	0	1	3	3	0	131.911011	156.400879	171.108399	4521.790550	4910.458339	6029.944451	1057.061645	1191.912109	1337.888549	0.641114	0.694336	0.791504	164.635864	224.527588	268.402344	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	2	128	inproc	0	NA	NA	3	3	0	193.165039	203.770020	250.165405	3179.321549	3768.954833	3987.894795	381.285400	400.382812	489.719971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	2	128	zmq	NA	0	0	3	3	0	116.019531	116.388916	133.857910	5836.835977	6598.566481	6619.642200	224.956299	226.007080	257.498780	0.121216	0.126953	0.127197	5.021851	5.563477	5.648804	0.000000	0.000000	0.000000	0.416594	0.434371	0.458774	768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	2	128	zmq	NA	0	1	3	3	0	228.378051	247.445068	250.283935	3068.909786	3103.719161	3386.449905	450.052490	487.671143	490.757202	0.207031	0.208984	0.217896	5.108643	5.217041	5.711670	0.000000	0.000000	0.000000	0.193499	0.197098	0.384906	768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	2	16	inproc	0	NA	NA	3	3	0	306.924927	346.599854	365.775391	2105.435578	2215.811669	2544.762710	607.720703	683.981689	724.295776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019776	0.023438	0.026124				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	2	16	zmq	NA	0	0	3	3	0	204.808960	216.748047	218.135498	3520.889898	3543.284524	3762.621952	362.275269	382.428223	389.862305	0.388550	0.390137	0.390747	38.345092	39.191162	42.302734	0.000000	0.000000	0.000000	0.413438	0.424394	0.457272	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	2	16	zmq	NA	0	1	3	3	0	190.573608	213.934082	225.719482	3411.754281	3589.890833	4091.415730	344.409790	392.248779	417.800049	0.374512	0.433838	0.463013	28.836670	30.132324	31.522705	0.000000	0.000000	0.000000	0.267430	0.290704	0.330307	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	2	32	inproc	0	NA	NA	3	3	0	180.245362	181.405762	184.268799	4168.830809	4233.603127	4261.035217	355.528198	355.651611	362.069580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	0.002930	0.002930				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	2	32	zmq	NA	0	0	3	3	0	150.223511	161.115967	176.284546	4389.089330	4766.752888	5139.402377	281.206665	304.262207	332.814697	0.223877	0.275146	0.287964	17.187988	19.408691	19.812134	0.000000	0.000000	0.000000	0.289049	0.290250	0.309820	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	2	32	zmq	NA	0	1	3	3	0	257.507568	290.801025	376.447998	2151.488537	2640.981059	3033.139202	491.892456	560.247314	697.283569	0.329468	0.355713	0.417847	18.320678	18.556396	19.146850	0.000000	0.000000	0.000000	0.387523	0.427769	0.821844	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
