suite	rep	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	exit_code	wall_ms	submitted	batches	sum_build_ms	sum_pack_ms	sum_submit_ack_ms	sum_inproc_ms	zmq	throughput_tx_s	bench_oneway_ms	host	nproc	unix_ts
standard	3	512	2	8	zmq	NA	0	0	0	115.487061	512	64	189.021240	0.241699	40.362549	0.000000	1	4433.397106	0.269044	Ada	12	1774748384
standard	1	512	2	8	zmq	NA	0	1	0	93.517090	512	64	157.808350	0.188721	28.110352	0.000000	1	5474.935125	0.261056	Ada	12	1774748386
standard	2	512	2	8	zmq	NA	0	1	0	221.919922	512	64	390.968506	0.494629	38.039551	0.000000	1	2307.138519	0.289215	Ada	12	1774748388
standard	3	512	2	8	zmq	NA	0	1	0	217.895020	512	64	374.337158	0.427979	55.616699	0.000000	1	2349.755406	0.434900	Ada	12	1774748389
standard	1	512	2	16	inproc	0	NA	NA	0	166.867920	512	32	332.758057	0.000000	0.000000	0.009033	0	3068.294974	NA	Ada	12	1774748389
standard	2	512	2	16	inproc	0	NA	NA	0	171.520020	512	32	340.048340	0.000000	0.000000	0.008057	0	2985.074287	NA	Ada	12	1774748389
standard	3	512	2	16	inproc	0	NA	NA	0	178.787842	512	32	351.311768	0.000000	0.000000	0.008057	0	2863.729406	NA	Ada	12	1774748390
standard	1	512	2	16	zmq	NA	0	0	0	104.285156	512	32	189.112305	0.315674	17.291748	0.000000	1	4909.615313	NA	Ada	12	1774748392
standard	2	512	2	16	zmq	NA	0	0	0	167.124023	512	32	305.742676	0.318115	24.717041	0.000000	1	3063.593070	NA	Ada	12	1774748393
standard	3	512	2	16	zmq	NA	0	0	0	123.516113	512	32	217.008057	0.229004	25.993896	0.000000	1	4145.208155	NA	Ada	12	1774748394
standard	1	512	2	16	zmq	NA	0	1	0	132.635010	512	32	240.246826	0.231934	19.523193	0.000000	1	3860.217607	NA	Ada	12	1774748397
standard	2	512	2	16	zmq	NA	0	1	0	1082.333008	512	32	734.780273	0.603271	1416.085449	0.000000	1	473.052190	NA	Ada	12	1774748399
standard	3	512	2	16	zmq	NA	0	1	0	160.508789	512	32	291.673828	0.290283	26.278076	0.000000	1	3189.856474	NA	Ada	12	1774748400
standard	1	512	2	32	inproc	0	NA	NA	0	126.854004	512	16	252.625000	0.000000	0.000000	0.002930	0	4036.135906	NA	Ada	12	1774748401
standard	2	512	2	32	inproc	0	NA	NA	0	139.886963	512	16	274.743164	0.000000	0.000000	0.002197	0	3660.098049	NA	Ada	12	1774748401
standard	3	512	2	32	inproc	0	NA	NA	0	249.282959	512	16	495.309814	0.000000	0.000000	0.004883	0	2053.890896	NA	Ada	12	1774748401
standard	1	512	2	32	zmq	NA	0	0	0	88.185059	512	16	159.429443	0.136719	12.808350	0.000000	1	5805.972215	NA	Ada	12	1774748403
standard	2	512	2	32	zmq	NA	0	0	0	101.793945	512	16	189.370361	0.140137	12.327148	0.000000	1	5029.768700	NA	Ada	12	1774748405
standard	3	512	2	32	zmq	NA	0	0	0	85.790771	512	16	158.000000	0.118164	12.544189	0.000000	1	5968.007877	NA	Ada	12	1774748406
standard	1	512	2	32	zmq	NA	0	1	0	82.928223	512	16	152.622803	0.108887	11.731445	0.000000	1	6174.013907	NA	Ada	12	1774748408
standard	2	512	2	32	zmq	NA	0	1	0	241.262207	512	16	181.525635	0.146484	299.312988	0.000000	1	2122.172413	NA	Ada	12	1774748409
standard	3	512	2	32	zmq	NA	0	1	0	241.155029	512	16	159.582275	0.146729	317.453125	0.000000	1	2123.115580	NA	Ada	12	1774748411
standard	1	512	2	64	inproc	0	NA	NA	0	107.519043	512	8	208.119141	0.000000	0.000000	0.000000	0	4761.947148	NA	Ada	12	1774748411
standard	2	512	2	64	inproc	0	NA	NA	0	112.970947	512	8	220.499512	0.000000	0.000000	0.001953	0	4532.138682	NA	Ada	12	1774748411
standard	3	512	2	64	inproc	0	NA	NA	0	124.820068	512	8	246.078369	0.000000	0.000000	0.000000	0	4101.904499	NA	Ada	12	1774748411
standard	1	512	2	64	zmq	NA	0	0	0	81.705078	512	8	153.039551	0.107178	7.669678	0.000000	1	6266.440370	NA	Ada	12	1774748413
standard	2	512	2	64	zmq	NA	0	0	0	92.094971	512	8	174.000000	0.120605	7.661621	0.000000	1	5559.478396	NA	Ada	12	1774748414
standard	3	512	2	64	zmq	NA	0	0	0	80.581787	512	8	149.659912	0.085938	6.760254	0.000000	1	6353.793064	NA	Ada	12	1774748416
standard	1	512	2	64	zmq	NA	0	1	0	98.805908	512	8	187.689209	0.113770	6.360107	0.000000	1	5181.876361	NA	Ada	12	1774748418
standard	2	512	2	64	zmq	NA	0	1	0	458.573975	512	8	365.413818	0.201660	518.176025	0.000000	1	1116.504704	NA	Ada	12	1774748419
standard	3	512	2	64	zmq	NA	0	1	0	129.815918	512	8	247.167236	0.132080	7.273193	0.000000	1	3944.046370	NA	Ada	12	1774748421
standard	1	512	2	128	inproc	0	NA	NA	0	133.714844	512	4	266.028320	0.000000	0.000000	0.000000	0	3829.043849	NA	Ada	12	1774748421
standard	2	512	2	128	inproc	0	NA	NA	0	130.640137	512	4	258.542969	0.000000	0.000000	0.000000	0	3919.163075	NA	Ada	12	1774748421
standard	3	512	2	128	inproc	0	NA	NA	0	125.574951	512	4	246.620117	0.000000	0.000000	0.000000	0	4077.246260	NA	Ada	12	1774748421
standard	1	512	2	128	zmq	NA	0	0	0	82.463135	512	4	157.846680	0.119141	4.003906	0.000000	1	6208.835032	NA	Ada	12	1774748423
standard	2	512	2	128	zmq	NA	0	0	0	93.419922	512	4	177.865479	0.153076	3.666016	0.000000	1	5480.629717	NA	Ada	12	1774748425
standard	3	512	2	128	zmq	NA	0	0	0	82.883057	512	4	160.876221	0.088135	3.838867	0.000000	1	6177.378354	NA	Ada	12	1774748426
standard	1	512	2	128	zmq	NA	0	1	0	343.170166	512	4	440.981445	0.171875	166.993896	0.000000	1	1491.971187	NA	Ada	12	1774748428
standard	2	512	2	128	zmq	NA	0	1	0	249.249023	512	4	268.108154	0.171631	187.478516	0.000000	1	2054.170536	NA	Ada	12	1774748430
standard	3	512	2	128	zmq	NA	0	1	0	91.793945	512	4	179.285400	0.085938	3.776123	0.000000	1	5577.709927	NA	Ada	12	1774748431
standard	1	512	4	8	inproc	0	NA	NA	0	79.289062	512	64	310.993164	0.000000	0.000000	0.010010	0	6457.384964	NA	Ada	12	1774748431
standard	2	512	4	8	inproc	0	NA	NA	0	77.477051	512	64	299.915039	0.000000	0.000000	0.006104	0	6608.408488	NA	Ada	12	1774748431
standard	3	512	4	8	inproc	0	NA	NA	0	77.733887	512	64	297.972168	0.000000	0.000000	0.008789	0	6586.574036	NA	Ada	12	1774748431
standard	1	512	4	8	zmq	NA	0	0	0	55.955078	512	64	188.706055	0.187744	31.221191	0.000000	1	9150.197215	NA	Ada	12	1774748433
standard	2	512	4	8	zmq	NA	0	0	0	56.791992	512	64	189.283447	0.196533	32.829102	0.000000	1	9015.355515	NA	Ada	12	1774748434
standard	3	512	4	8	zmq	NA	0	0	0	58.826904	512	64	196.301758	0.188721	30.285889	0.000000	1	8703.500654	NA	Ada	12	1774748436
standard	1	512	4	8	zmq	NA	0	1	0	57.843994	512	64	191.775879	0.201416	32.168213	0.000000	1	8851.394300	NA	Ada	12	1774748438
standard	2	512	4	8	zmq	NA	0	1	0	313.995117	512	64	157.615967	0.180908	1049.803711	0.000000	1	1630.598605	NA	Ada	12	1774748439
standard	3	512	4	8	zmq	NA	0	1	0	189.223877	512	64	178.900635	0.195068	563.225098	0.000000	1	2705.789609	NA	Ada	12	1774748441
standard	1	512	4	16	inproc	0	NA	NA	0	57.458008	512	32	209.183350	0.000000	0.000000	0.003906	0	8910.855414	NA	Ada	12	1774748441
standard	2	512	4	16	inproc	0	NA	NA	0	59.601074	512	32	229.539551	0.000000	0.000000	0.001953	0	8590.449194	NA	Ada	12	1774748441
standard	3	512	4	16	inproc	0	NA	NA	0	72.489990	512	32	281.919434	0.000000	0.000000	0.002930	0	7063.044130	NA	Ada	12	1774748441
standard	1	512	4	16	zmq	NA	0	0	0	64.748047	512	32	219.789307	0.183838	21.559570	0.000000	1	7907.574432	NA	Ada	12	1774748443
standard	2	512	4	16	zmq	NA	0	0	0	270.922852	512	32	300.791992	0.273926	723.031250	0.000000	1	1889.836893	NA	Ada	12	1774748444
standard	3	512	4	16	zmq	NA	0	0	0	60.947998	512	32	207.271240	0.197266	18.708740	0.000000	1	8400.604063	NA	Ada	12	1774748445
standard	1	512	4	16	zmq	NA	0	1	0	100.741943	512	32	359.007568	0.333740	25.895752	0.000000	1	5082.292270	NA	Ada	12	1774748448
standard	2	512	4	16	zmq	NA	0	1	0	536.491943	512	32	454.868652	0.409424	1650.754639	0.000000	1	954.347975	NA	Ada	12	1774748450
standard	3	512	4	16	zmq	NA	0	1	0	69.884033	512	32	235.819336	0.233643	21.779297	0.000000	1	7326.423169	NA	Ada	12	1774748451
standard	1	512	4	32	inproc	0	NA	NA	0	75.815186	512	16	282.668701	0.000000	0.000000	0.000977	0	6753.264485	NA	Ada	12	1774748451
standard	2	512	4	32	inproc	0	NA	NA	0	79.157959	512	16	289.194580	0.000000	0.000000	0.000000	0	6468.079857	NA	Ada	12	1774748451
standard	3	512	4	32	inproc	0	NA	NA	0	92.298828	512	16	339.907471	0.000000	0.000000	0.002930	0	5547.199357	NA	Ada	12	1774748451
standard	1	512	4	32	zmq	NA	0	0	0	54.677002	512	16	181.784912	0.192871	10.893555	0.000000	1	9364.083284	NA	Ada	12	1774748453
standard	2	512	4	32	zmq	NA	0	0	0	62.100098	512	16	213.756104	0.156982	11.553955	0.000000	1	8244.753540	NA	Ada	12	1774748454
standard	3	512	4	32	zmq	NA	0	0	0	197.177002	512	16	169.620605	0.134277	593.565674	0.000000	1	2596.651714	NA	Ada	12	1774748456
standard	1	512	4	32	zmq	NA	0	1	0	326.662109	512	16	603.443604	0.335693	403.680420	0.000000	1	1567.368805	NA	Ada	12	1774748458
standard	2	512	4	32	zmq	NA	0	1	0	315.510010	512	16	243.101318	0.203369	990.446289	0.000000	1	1622.769434	NA	Ada	12	1774748460
standard	3	512	4	32	zmq	NA	0	1	0	54.734131	512	16	190.955322	0.142090	9.949707	0.000000	1	9354.309495	NA	Ada	12	1774748461
standard	1	512	4	64	inproc	0	NA	NA	0	69.302979	512	8	249.559082	0.000000	0.000000	0.000000	0	7387.849858	NA	Ada	12	1774748461
standard	2	512	4	64	inproc	0	NA	NA	0	83.745117	512	8	297.302979	0.000000	0.000000	0.000977	0	6113.789283	NA	Ada	12	1774748461
standard	3	512	4	64	inproc	0	NA	NA	0	92.196777	512	8	326.631836	0.000000	0.000000	0.000977	0	5553.339441	NA	Ada	12	1774748461
standard	1	512	4	64	zmq	NA	0	0	0	52.333008	512	8	192.969727	0.108154	5.952393	0.000000	1	9783.500345	NA	Ada	12	1774748463
standard	2	512	4	64	zmq	NA	0	0	0	62.981201	512	8	217.265869	0.122803	5.724121	0.000000	1	8129.409895	NA	Ada	12	1774748464
standard	3	512	4	64	zmq	NA	0	0	0	198.529053	512	8	196.820557	0.099854	541.590332	0.000000	1	2578.967627	NA	Ada	12	1774748466
standard	1	512	4	64	zmq	NA	0	1	0	53.052979	512	8	184.430176	0.101807	6.679199	0.000000	1	9650.730540	NA	Ada	12	1774748468
standard	2	512	4	64	zmq	NA	0	1	0	329.147949	512	8	199.801758	0.114014	981.063965	0.000000	1	1555.531490	NA	Ada	12	1774748469
standard	3	512	4	64	zmq	NA	0	1	0	59.278076	512	8	188.619141	0.116943	5.793213	0.000000	1	8637.257365	NA	Ada	12	1774748470
standard	1	512	4	128	inproc	0	NA	NA	0	57.166016	512	4	188.428223	0.000000	0.000000	0.000977	0	8956.370221	NA	Ada	12	1774748471
standard	2	512	4	128	inproc	0	NA	NA	0	56.070068	512	4	201.776123	0.000000	0.000000	0.000000	0	9131.431706	NA	Ada	12	1774748471
standard	3	512	4	128	inproc	0	NA	NA	0	59.278076	512	4	198.227783	0.000000	0.000000	0.000000	0	8637.257365	NA	Ada	12	1774748471
standard	1	512	4	128	zmq	NA	0	0	0	56.200928	512	4	191.156006	0.117432	3.112793	0.000000	1	9110.169896	NA	Ada	12	1774748473
standard	2	512	4	128	zmq	NA	0	0	0	894.602051	512	4	311.821045	0.115967	3098.967041	0.000000	1	572.321514	NA	Ada	12	1774748475
standard	3	512	4	128	zmq	NA	0	0	0	66.868164	512	4	220.584473	0.145020	3.202881	0.000000	1	7656.857447	NA	Ada	12	1774748476
standard	1	512	4	128	zmq	NA	0	1	0	73.790039	512	4	245.863770	0.139160	3.266846	0.000000	1	6938.605895	NA	Ada	12	1774748478
standard	2	512	4	128	zmq	NA	0	1	0	449.838867	512	4	480.288818	0.409424	982.223633	0.000000	1	1138.185331	NA	Ada	12	1774748480
standard	3	512	4	128	zmq	NA	0	1	0	65.580078	512	4	235.199463	0.146240	3.677002	0.000000	1	7807.249010	NA	Ada	12	1774748481
standard	1	512	8	8	inproc	0	NA	NA	0	50.243896	512	64	377.850830	0.000000	0.000000	0.009766	0	10190.292470	NA	Ada	12	1774748481
standard	2	512	8	8	inproc	0	NA	NA	0	62.609131	512	64	458.692871	0.000000	0.000000	0.010010	0	8177.720933	NA	Ada	12	1774748481
standard	3	512	8	8	inproc	0	NA	NA	0	67.154053	512	64	490.888672	0.000000	0.000000	0.018555	0	7624.260624	NA	Ada	12	1774748481
standard	1	512	8	8	zmq	NA	0	0	0	993.120850	512	64	290.854736	0.276611	7212.206787	0.000000	1	515.546522	NA	Ada	12	1774748484
standard	2	512	8	8	zmq	NA	0	0	0	39.528076	512	64	244.575195	0.190186	32.159912	0.000000	1	12952.818593	NA	Ada	12	1774748485
standard	3	512	8	8	zmq	NA	0	0	0	37.124023	512	64	241.008789	0.275146	28.476318	0.000000	1	13791.608576	NA	Ada	12	1774748486
standard	1	512	8	8	zmq	NA	0	1	0	40.302002	512	64	258.527100	0.206299	29.452148	0.000000	1	12704.083549	NA	Ada	12	1774748490
standard	2	512	8	8	zmq	NA	0	1	0	38.544189	512	64	245.903564	0.197021	29.704590	0.000000	1	13283.454841	NA	Ada	12	1774748491
standard	3	512	8	8	zmq	NA	0	1	0	779.136963	512	64	213.570801	0.220215	5624.083252	0.000000	1	657.137351	NA	Ada	12	1774748493
standard	1	512	8	16	inproc	0	NA	NA	0	42.973877	512	32	306.337158	0.000000	0.000000	0.003906	0	11914.214781	NA	Ada	12	1774748493
standard	2	512	8	16	inproc	0	NA	NA	0	47.187988	512	32	351.055176	0.000000	0.000000	0.005127	0	10850.218851	NA	Ada	12	1774748493
standard	3	512	8	16	inproc	0	NA	NA	0	50.843018	512	32	372.708740	0.000000	0.000000	0.009277	0	10070.212674	NA	Ada	12	1774748493
standard	1	512	8	16	zmq	NA	0	0	0	37.806152	512	32	247.500000	0.168945	15.067871	0.000000	1	13542.769318	NA	Ada	12	1774748495
standard	2	512	8	16	zmq	NA	0	0	0	590.460938	512	32	241.477295	0.189941	3998.028076	0.000000	1	867.119173	NA	Ada	12	1774748497
standard	3	512	8	16	zmq	NA	0	0	0	35.057861	512	32	244.365234	0.156006	14.734619	0.000000	1	14604.427669	NA	Ada	12	1774748498
standard	1	512	8	16	zmq	NA	0	1	0	424.576904	512	32	262.689209	0.187500	2710.429688	0.000000	1	1205.906385	NA	Ada	12	1774748500
standard	2	512	8	16	zmq	NA	0	1	0	46.067871	512	32	286.682617	0.191650	19.222412	0.000000	1	11114.036482	NA	Ada	12	1774748501
standard	3	512	8	16	zmq	NA	0	1	0	38.778076	512	32	266.731934	0.262939	16.652344	0.000000	1	13203.336796	NA	Ada	12	1774748503
standard	1	512	8	32	inproc	0	NA	NA	0	35.741943	512	16	263.349854	0.000000	0.000000	0.000977	0	14324.906591	NA	Ada	12	1774748503
standard	2	512	8	32	inproc	0	NA	NA	0	38.945068	512	16	276.543945	0.000000	0.000000	0.001953	0	13146.722334	NA	Ada	12	1774748503
standard	3	512	8	32	inproc	0	NA	NA	0	55.751953	512	16	364.177734	0.000000	0.000000	0.005127	0	9183.534770	NA	Ada	12	1774748503
standard	1	512	8	32	zmq	NA	0	0	0	46.757080	512	16	293.357178	0.185547	7.888916	0.000000	1	10950.213297	NA	Ada	12	1774748505
standard	2	512	8	32	zmq	NA	0	0	0	40.397949	512	16	244.123779	0.192627	8.626953	0.000000	1	12673.910679	NA	Ada	12	1774748506
standard	3	512	8	32	zmq	NA	0	0	0	53.756836	512	16	353.456787	0.250977	14.673340	0.000000	1	9524.370084	NA	Ada	12	1774748507
standard	1	512	8	32	zmq	NA	0	1	0	34.358887	512	16	226.057373	0.138184	7.891846	0.000000	1	14901.530547	NA	Ada	12	1774748510
standard	2	512	8	32	zmq	NA	0	1	0	197.604004	512	16	319.622803	0.238037	1018.082764	0.000000	1	2591.040616	NA	Ada	12	1774748511
standard	3	512	8	32	zmq	NA	0	1	0	43.766113	512	16	304.246094	0.181641	7.654297	0.000000	1	11698.548526	NA	Ada	12	1774748512
standard	1	512	8	64	inproc	0	NA	NA	0	73.676025	512	8	475.830811	0.000000	0.000000	0.000000	0	6949.343389	NA	Ada	12	1774748512
standard	2	512	8	64	inproc	0	NA	NA	0	72.033936	512	8	522.623779	0.000000	0.000000	0.001953	0	7107.761031	NA	Ada	12	1774748512
standard	3	512	8	64	inproc	0	NA	NA	0	74.780029	512	8	526.170166	0.000000	0.000000	0.000977	0	6846.747786	NA	Ada	12	1774748512
standard	1	512	8	64	zmq	NA	0	0	0	43.812012	512	8	273.412109	0.164307	5.990479	0.000000	1	11686.292866	NA	Ada	12	1774748514
standard	2	512	8	64	zmq	NA	0	0	0	66.962891	512	8	433.813965	0.389404	5.889648	0.000000	1	7646.025959	NA	Ada	12	1774748516
standard	3	512	8	64	zmq	NA	0	0	0	117.636963	512	8	612.890625	0.389404	23.341797	0.000000	1	4352.373501	NA	Ada	12	1774748517
standard	1	512	8	64	zmq	NA	0	1	0	62.635986	512	8	384.335449	0.241699	6.174805	0.000000	1	8174.214697	NA	Ada	12	1774748520
standard	2	512	8	64	zmq	NA	0	1	0	36.412842	512	8	223.883545	0.228516	5.081055	0.000000	1	14060.973402	NA	Ada	12	1774748521
standard	3	512	8	64	zmq	NA	0	1	0	59.319092	512	8	367.239746	0.273926	6.692871	0.000000	1	8631.285215	NA	Ada	12	1774748522
standard	1	512	8	128	inproc	0	NA	NA	0	93.995117	512	4	346.492188	0.000000	0.000000	0.000977	0	5447.091459	NA	Ada	12	1774748522
standard	2	512	8	128	inproc	0	NA	NA	0	88.406982	512	4	335.981201	0.000000	0.000000	0.000977	0	5791.397760	NA	Ada	12	1774748522
standard	3	512	8	128	inproc	0	NA	NA	0	102.051025	512	4	345.619629	0.000000	0.000000	0.001221	0	5017.098045	NA	Ada	12	1774748523
standard	1	512	8	128	zmq	NA	0	0	0	529.477051	512	4	364.534180	0.235107	1541.664795	0.000000	1	966.991863	NA	Ada	12	1774748525
standard	2	512	8	128	zmq	NA	0	0	0	191.629883	512	4	262.382812	0.173096	224.199707	0.000000	1	2671.817112	NA	Ada	12	1774748527
standard	3	512	8	128	zmq	NA	0	0	0	70.520020	512	4	253.096924	0.145996	3.547119	0.000000	1	7260.349662	NA	Ada	12	1774748528
standard	1	512	8	128	zmq	NA	0	1	0	54.595947	512	4	190.572998	0.144775	3.190186	0.000000	1	9377.985467	NA	Ada	12	1774748530
standard	2	512	8	128	zmq	NA	0	1	0	427.131104	512	4	350.114746	0.251221	1127.041748	0.000000	1	1198.695192	NA	Ada	12	1774748531
standard	3	512	8	128	zmq	NA	0	1	0	183.000000	512	4	229.989014	0.136230	117.513916	0.000000	1	2797.814208	NA	Ada	12	1774748533
standard	1	512	12	8	inproc	0	NA	NA	0	38.978027	512	64	407.763916	0.000000	0.000000	0.011963	0	13135.605747	NA	Ada	12	1774748533
standard	2	512	12	8	inproc	0	NA	NA	0	48.072021	512	64	429.827881	0.000000	0.000000	0.010742	0	10650.685871	NA	Ada	12	1774748533
standard	3	512	12	8	inproc	0	NA	NA	0	53.675049	512	64	474.184570	0.000000	0.000000	0.009033	0	9538.882799	NA	Ada	12	1774748533
standard	1	512	12	8	zmq	NA	0	0	0	55.342041	512	64	441.146240	0.287598	57.800293	0.000000	1	9251.556152	NA	Ada	12	1774748535
standard	2	512	12	8	zmq	NA	0	0	0	42.433838	512	64	289.008545	0.207031	92.989258	0.000000	1	12065.842390	0.156536	Ada	12	1774748537
standard	3	512	12	8	zmq	NA	0	0	0	43.629150	512	64	345.439697	0.245850	59.056152	0.000000	1	11735.273216	5.444573	Ada	12	1774748538
standard	1	512	12	8	zmq	NA	0	1	0	59.718018	512	64	371.470459	0.245361	113.573242	0.000000	1	8573.626868	0.133932	Ada	12	1774748540
standard	2	512	12	8	zmq	NA	0	1	0	31.764160	512	64	287.091797	0.200195	18.951660	0.000000	1	16118.795444	4.618461	Ada	12	1774748541
standard	3	512	12	8	zmq	NA	0	1	0	39.011963	512	64	300.044922	0.213623	51.391602	0.000000	1	13124.179407	0.235348	Ada	12	1774748542
standard	1	512	12	16	inproc	0	NA	NA	0	53.864014	512	32	435.172852	0.000000	0.000000	0.001953	0	9505.418648	NA	Ada	12	1774748542
standard	2	512	12	16	inproc	0	NA	NA	0	62.084961	512	32	525.952637	0.000000	0.000000	0.007812	0	8246.763665	NA	Ada	12	1774748542
standard	3	512	12	16	inproc	0	NA	NA	0	64.391113	512	32	557.353760	0.000000	0.000000	0.013672	0	7951.407794	NA	Ada	12	1774748542
standard	1	512	12	16	zmq	NA	0	0	0	74.240967	512	32	502.971191	0.233643	89.068359	0.000000	1	6896.461914	0.363323	Ada	12	1774748545
standard	2	512	12	16	zmq	NA	0	0	0	42.631104	512	32	307.561768	0.167480	12.422852	0.000000	1	12010.010480	11.427337	Ada	12	1774748546
standard	3	512	12	16	zmq	NA	0	0	0	58.826904	512	32	491.549316	0.255615	24.440674	0.000000	1	8703.500654	0.329985	Ada	12	1774748547
standard	1	512	12	16	zmq	NA	0	1	0	91.440918	512	32	625.942871	0.378174	147.066406	0.000000	1	5599.243877	0.929204	Ada	12	1774748549
standard	2	512	12	16	zmq	NA	0	1	0	38.650146	512	32	306.443604	0.197998	13.698486	0.000000	1	13247.039056	8.804403	Ada	12	1774748550
standard	3	512	12	16	zmq	NA	0	1	0	40.962891	512	32	307.169922	0.176025	18.205566	0.000000	1	12499.117914	0.224257	Ada	12	1774748551
standard	1	512	12	32	inproc	0	NA	NA	0	52.904053	512	16	404.918457	0.000000	0.000000	0.004150	0	9677.897506	NA	Ada	12	1774748551
standard	2	512	12	32	inproc	0	NA	NA	0	55.873779	512	16	451.265625	0.000000	0.000000	0.000977	0	9163.511158	NA	Ada	12	1774748552
standard	3	512	12	32	inproc	0	NA	NA	0	62.514160	512	16	483.923096	0.000000	0.000000	0.002930	0	8190.144420	NA	Ada	12	1774748552
standard	1	512	12	32	zmq	NA	0	0	0	81.533936	512	16	593.006104	0.329590	41.220215	0.000000	1	6279.593847	0.362953	Ada	12	1774748554
standard	2	512	12	32	zmq	NA	0	0	0	45.052979	512	16	316.514893	0.198730	9.319092	0.000000	1	11364.398468	22.503889	Ada	12	1774748555
standard	3	512	12	32	zmq	NA	0	0	0	49.906006	512	16	317.465576	0.241943	10.370117	0.000000	1	10259.286256	0.293075	Ada	12	1774748556
standard	1	512	12	32	zmq	NA	0	1	0	90.173828	512	16	662.885010	0.273682	56.553223	0.000000	1	5677.922415	0.308012	Ada	12	1774748558
standard	2	512	12	32	zmq	NA	0	1	0	49.094971	512	16	298.162842	0.221924	9.711914	0.000000	1	10428.766789	0.319470	Ada	12	1774748559
standard	3	512	12	32	zmq	NA	0	1	0	43.593994	512	16	307.185547	0.223877	8.281006	0.000000	1	11744.737093	2.624697	Ada	12	1774748560
standard	1	512	12	64	inproc	0	NA	NA	0	42.206787	512	8	300.739990	0.000000	0.000000	0.000977	0	12130.750409	NA	Ada	12	1774748561
standard	2	512	12	64	inproc	0	NA	NA	0	39.385010	512	8	292.717529	0.000000	0.000000	0.001953	0	12999.869825	NA	Ada	12	1774748561
standard	3	512	12	64	inproc	0	NA	NA	0	45.421143	512	8	297.617188	0.000000	0.000000	0.000977	0	11272.283587	NA	Ada	12	1774748561
standard	1	512	12	64	zmq	NA	0	0	0	42.813965	512	8	252.893066	0.230225	5.883789	0.000000	1	11958.714916	0.409098	Ada	12	1774748563
standard	2	512	12	64	zmq	NA	0	0	0	46.852783	512	8	270.647461	0.256592	5.288818	0.000000	1	10927.846010	0.341828	Ada	12	1774748564
standard	3	512	12	64	zmq	NA	0	0	0	41.272949	512	8	237.864014	0.171875	4.981201	0.000000	1	12405.219634	0.298284	Ada	12	1774748565
standard	1	512	12	64	zmq	NA	0	1	0	44.703125	512	8	249.078369	0.183838	4.909912	0.000000	1	11453.337994	0.300799	Ada	12	1774748567
standard	2	512	12	64	zmq	NA	0	1	0	48.644775	512	8	282.426270	0.434570	5.919189	0.000000	1	10525.282436	0.311778	Ada	12	1774748568
standard	3	512	12	64	zmq	NA	0	1	0	66.852783	512	8	383.180176	0.243164	5.091309	0.000000	1	7658.619065	0.335780	Ada	12	1774748569
standard	1	512	12	128	inproc	0	NA	NA	0	73.693848	512	4	257.229980	0.000000	0.000000	0.000000	0	6947.662746	NA	Ada	12	1774748570
standard	2	512	12	128	inproc	0	NA	NA	0	78.201904	512	4	256.841553	0.000000	0.000000	0.000000	0	6547.155144	NA	Ada	12	1774748570
standard	3	512	12	128	inproc	0	NA	NA	0	80.927979	512	4	263.828857	0.000000	0.000000	0.000000	0	6326.612988	NA	Ada	12	1774748570
standard	1	512	12	128	zmq	NA	0	0	0	65.776855	512	4	209.842041	0.173584	3.510986	0.000000	1	7783.892926	0.460879	Ada	12	1774748572
standard	2	512	12	128	zmq	NA	0	0	0	72.541992	512	4	246.705811	0.137939	3.072021	0.000000	1	7057.980965	0.387520	Ada	12	1774748573
standard	3	512	12	128	zmq	NA	0	0	0	71.320068	512	4	216.013916	0.144043	4.742920	0.000000	1	7178.905065	0.423674	Ada	12	1774748574
standard	1	512	12	128	zmq	NA	0	1	0	88.434082	512	4	289.117920	0.239990	3.712891	0.000000	1	5789.623053	0.476533	Ada	12	1774748577
standard	2	512	12	128	zmq	NA	0	1	0	157.791016	512	4	538.852783	0.280273	5.542969	0.000000	1	3244.798178	0.747772	Ada	12	1774748578
standard	3	512	12	128	zmq	NA	0	1	0	114.715088	512	4	386.544922	0.223145	3.844727	0.000000	1	4463.231554	0.486525	Ada	12	1774748579
standard	1	768	1	8	inproc	0	NA	NA	0	308.758057	768	96	308.639404	0.000000	0.000000	0.016846	0	2487.384486	NA	Ada	12	1774748580
standard	2	768	1	8	inproc	0	NA	NA	0	398.845215	768	96	398.618408	0.000000	0.000000	0.018311	0	1925.559017	NA	Ada	12	1774748580
standard	3	768	1	8	inproc	0	NA	NA	0	573.931152	768	96	573.602051	0.000000	0.000000	0.044434	0	1338.139595	NA	Ada	12	1774748581
standard	1	768	1	8	zmq	NA	0	0	0	265.669189	768	96	206.065430	0.338867	59.060547	0.000000	1	2890.813201	0.335056	Ada	12	1774748583
standard	2	768	1	8	zmq	NA	0	0	0	253.677002	768	96	216.893311	0.338135	36.313232	0.000000	1	3027.471919	0.224125	Ada	12	1774748585
standard	3	768	1	8	zmq	NA	0	0	0	270.438965	768	96	213.944336	0.313477	56.019531	0.000000	1	2839.827465	0.321625	Ada	12	1774748586
standard	1	768	1	8	zmq	NA	0	1	0	263.531006	768	96	203.570312	0.306152	59.502686	0.000000	1	2914.268086	0.341479	Ada	12	1774748589
